"Datetime","Filter_code","Codice.Stazione","Altitudine","Esposizione","LatUTM","LongUTM","Data","Ora","HS","Density_Avg","SWE_tot"
"2013-02-14 08:00:00","2013-02-14 08:00:00_42LU","42LU","2050","NE","706376","5136019","2013-02-14","08:00",134,239.984289080597,321.578947368
"2013-02-14 09:25:00","2013-02-14 09:25:00_18SB","18SB","1600","SW","715519","5120132","2013-02-14","09:25",80,198.5,158.8
"2013-02-14 10:15:00","2013-02-14 10:15:00_0","0","NULL","\ ","NULL","NULL","2013-02-14","10:15",108,464.139740967593,501.270920245
"2013-02-14 14:45:00","2013-02-14 14:45:00_0","0","NULL","\ ","NULL","NULL","2013-02-14","14:45",127,265.905511811024,337.7
"2013-02-15 14:30:00","2013-02-15 14:30:00_35VC","35VC","1880","SE","712817","5126802","2013-02-15","14:30",121,243.118595777686,294.173500891
"2013-02-20 07:30:00","2013-02-20 07:30:00_14PO","14PO","1385","NW","706857","5144945","2013-02-20","07:30",50,293.2,146.6
"2013-02-20 07:50:00","2013-02-20 07:50:00_26SP","26SP","1980","SW","714927","5140531","2013-02-20","07:50",105,256.001350222857,268.801417734
"2013-02-20 08:00:00","2013-02-20 08:00:00_12FO","12FO","1360","NW","671070","5087375","2013-02-20","08:00",82,246.707317073171,202.3
"2013-02-20 08:00:00","2013-02-20 08:00:00_19PF","19PF","1170","SE","669131","5069560","2013-02-20","08:00",80,252.85258151875,202.282065215
"2013-02-20 08:00:00","2013-02-20 08:00:00_25TO","25TO","1880","S ","623059","5124460","2013-02-20","08:00",121,325.095786479339,393.36590164
"2013-02-20 08:20:00","2013-02-20 08:20:00_1PEI","1PEI","1985","SE","627885","5136546","2013-02-20","08:20",94,293.405620021277,275.80128282
"2013-02-20 08:25:00","2013-02-20 08:25:00_2RAB","2RAB","1335","S ","638591","5141136","2013-02-20","08:25",38,460.937194289474,175.15613383
"2013-02-20 08:30:00","2013-02-20 08:30:00_10PM","10PM","1760","SE","695429","5135226","2013-02-20","08:30",71,282.535211267606,200.6
"2013-02-20 08:30:00","2013-02-20 08:30:00_15TR","15TR","1550","W ","630778","5077835","2013-02-20","08:30",80,306.2320224725,244.985617978
"2013-02-20 08:30:00","2013-02-20 08:30:00_35VC","35VC","1880","SE","712817","5126802","2013-02-20","08:30",122,255.51353027541,311.726506936
"2013-02-20 08:40:00","2013-02-20 08:40:00_22CI","22CI","2145","NE","712858","5147444","2013-02-20","08:40",115,269.739130434783,310.2
"2013-02-20 08:45:00","2013-02-20 08:45:00_11AN","11AN","1047","NE","654463","5115044","2013-02-20","08:45",53,298.478569,158.19364157
"2013-02-20 09:00:00","2013-02-20 09:00:00_24NO","24NO","1020","S ","719299","5113380","2013-02-20","09:00",60,249.52232847,149.713397082
"2013-02-20 09:00:00","2013-02-20 09:00:00_29FL","29FL","1890","E ","642242","5127946","2013-02-20","09:00",117,225.885780884615,264.286363635
"2013-02-20 09:00:00","2013-02-20 09:00:00_30PN","30PN","2735","NE","621741","5120602","2013-02-20","09:00",242,319.018555559504,772.024904454
"2013-02-20 09:00:00","2013-02-20 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2013-02-20","09:00",120,235.730711611667,282.876853934
"2013-02-20 09:30:00","2013-02-20 09:30:00_13PR","13PR","1675","SW","698219","5135084","2013-02-20","09:30",73,269.835616438356,196.98
"2013-02-21 08:40:00","2013-02-21 08:40:00_16PT","16PT","1608","S ","705786","5110460","2013-02-21","08:40",90,296.361902568889,266.725712312
"2013-02-21 09:30:00","2013-02-21 09:30:00_18SB","18SB","1600","SW","715519","5120132","2013-02-21","09:30",76,290.263157894737,220.6
"2013-02-22 09:55:00","2013-02-22 09:55:00_43BU","43BU","2060","SW","709265","5145471","2013-02-22","09:55",90,210.61033116,189.549298044
"2013-02-26 10:00:00","2013-02-26 10:00:00_22CI","22CI","2145","NE","712858","5147444","2013-02-26","10:00",140,237.135338345714,331.989473684
"2013-02-26 11:15:00","2013-02-26 11:15:00_14PO","14PO","1385","NW","706857","5144945","2013-02-26","11:15",67,260,174.2
"2013-02-27 07:45:00","2013-02-27 07:45:00_26SP","26SP","1980","SW","714927","5140531","2013-02-27","07:45",135,254.177370526667,343.139450211
"2013-02-27 08:00:00","2013-02-27 08:00:00_15TR","15TR","1550","W ","630778","5077835","2013-02-27","08:00",105,280.535785232381,294.562574494
"2013-02-27 08:15:00","2013-02-27 08:15:00_10PM","10PM","1760","SE","695429","5135226","2013-02-27","08:15",92,254.021739130435,233.7
"2013-02-27 08:15:00","2013-02-27 08:15:00_12FO","12FO","1360","NW","671070","5087375","2013-02-27","08:15",115,258.229560351304,296.963994404
"2013-02-27 08:40:00","2013-02-27 08:40:00_16PT","16PT","1608","S ","705786","5110460","2013-02-27","08:40",112,272.528779039286,305.232232524
"2013-02-27 08:40:00","2013-02-27 08:40:00_24NO","24NO","1020","S ","719299","5113380","2013-02-27","08:40",80,242.436723495,193.949378796
"2013-02-27 09:00:00","2013-02-27 09:00:00_1PEI","1PEI","1985","SE","627885","5136546","2013-02-27","09:00",118,300.978721441525,355.154891301
"2013-02-27 09:00:00","2013-02-27 09:00:00_25TO","25TO","1880","S ","623059","5124460","2013-02-27","09:00",145,288.429113028276,418.222213891
"2013-02-27 09:00:00","2013-02-27 09:00:00_29FL","29FL","1890","E ","642242","5127946","2013-02-27","09:00",145,239.459165153103,347.215789472
"2013-02-27 09:00:00","2013-02-27 09:00:00_2RAB","2RAB","1335","S ","638591","5141136","2013-02-27","09:00",49,270.291733777551,132.442949551
"2013-02-27 09:00:00","2013-02-27 09:00:00_30PN","30PN","2735","NE","621741","5120602","2013-02-27","09:00",287,273.799907136237,785.805733481
"2013-02-27 09:30:00","2013-02-27 09:30:00_13PR","13PR","1675","SW","698219","5135084","2013-02-27","09:30",93,265.161290322581,246.6
"2013-02-27 09:30:00","2013-02-27 09:30:00_3PIN","3PIN","1885","W ","639889","5114784","2013-02-27","09:30",168,266.607142857143,447.9
"2013-02-27 10:20:00","2013-02-27 10:20:00_19PF","19PF","1170","SE","669131","5069560","2013-02-27","10:20",137,257.319124087591,352.5272
"2013-02-27 11:00:00","2013-02-27 11:00:00_0","0","NULL","\ ","NULL","NULL","2013-02-27","11:00",57,147.588622903509,84.125515055
"2013-02-28 08:30:00","2013-02-28 08:30:00_18SB","18SB","1600","SW","715519","5120132","2013-02-28","08:30",75,124.280774926667,93.210581195
"2013-03-02 14:20:00","2013-03-02 14:20:00_0","0","NULL","\ ","NULL","NULL","2013-03-02","14:20",105,322.254454372381,338.367177091
"2013-03-05 08:00:00","2013-03-05 08:00:00_42LU","42LU","2050","NE","706376","5136019","2013-03-05","08:00",120,295.166666666667,354.2
"2013-03-05 10:00:00","2013-03-05 10:00:00_0","0","NULL","\ ","NULL","NULL","2013-03-05","10:00",195,94.5519683769231,184.376338335
"2013-03-06 07:45:00","2013-03-06 07:45:00_10PM","10PM","1760","SE","695429","5135226","2013-03-06","07:45",68,338.411764705882,230.12
"2013-03-06 07:50:00","2013-03-06 07:50:00_26SP","26SP","1980","SW","714927","5140531","2013-03-06","07:50",112,293.038018433929,328.202580646
"2013-03-06 08:00:00","2013-03-06 08:00:00_12FO","12FO","1360","NW","671070","5087375","2013-03-06","08:00",88,286.192949906818,251.849795918
"2013-03-06 08:00:00","2013-03-06 08:00:00_15TR","15TR","1550","W ","630778","5077835","2013-03-06","08:00",82,313.101516089024,256.743243193
"2013-03-06 08:20:00","2013-03-06 08:20:00_2RAB","2RAB","1335","S ","638591","5141136","2013-03-06","08:20",31,329.622422,102.18295082
"2013-03-06 08:30:00","2013-03-06 08:30:00_16PT","16PT","1608","S ","705786","5110460","2013-03-06","08:30",85,301.002933252941,255.852493265
"2013-03-06 08:45:00","2013-03-06 08:45:00_3PIN","3PIN","1885","W ","639889","5114784","2013-03-06","08:45",140,281.857142857143,394.6
"2013-03-06 08:50:00","2013-03-06 08:50:00_1PEI","1PEI","1985","SE","627885","5136546","2013-03-06","08:50",96,298.911493782292,286.955034031
"2013-03-06 08:50:00","2013-03-06 08:50:00_22CI","22CI","2145","NE","712858","5147444","2013-03-06","08:50",125,268.5515789472,335.689473684
"2013-03-06 09:00:00","2013-03-06 09:00:00_19PF","19PF","1170","SE","669131","5069560","2013-03-06","09:00",100,317.399728812,317.399728812
"2013-03-06 09:00:00","2013-03-06 09:00:00_24NO","24NO","1020","S ","719299","5113380","2013-03-06","09:00",42,329.139329807143,138.238518519
"2013-03-06 09:00:00","2013-03-06 09:00:00_29FL","29FL","1890","E ","642242","5127946","2013-03-06","09:00",127,272.761706370079,346.40736709
"2013-03-06 09:00:00","2013-03-06 09:00:00_30PN","30PN","2735","NE","621741","5120602","2013-03-06","09:00",256,319.601664996875,818.180262392
"2013-03-06 09:30:00","2013-03-06 09:30:00_13PR","13PR","1675","SW","698219","5135084","2013-03-06","09:30",72,293.680783243056,211.450163935
"2013-03-06 10:00:00","2013-03-06 10:00:00_25TO","25TO","1880","S ","623059","5124460","2013-03-06","10:00",130,282.121059269231,366.75737705
"2013-03-06 10:25:00","2013-03-06 10:25:00_14PO","14PO","1385","NW","706857","5144945","2013-03-06","10:25",57,271.09004877193,154.5213278
"2013-03-06 15:00:00","2013-03-06 15:00:00_43BU","43BU","2060","SW","709265","5145471","2013-03-06","15:00",89,266.918297341573,237.557284634
"2013-03-07 10:30:00","2013-03-07 10:30:00_20BA","20BA","1320","SW","689890","5113367","2013-03-07","10:30",85,313.686199611765,266.63326967
"2013-03-08 14:30:00","2013-03-08 14:30:00_35VC","35VC","1880","SE","712817","5126802","2013-03-08","14:30",121,307.107438016529,371.6
"2013-03-12 08:00:00","2013-03-12 08:00:00_42LU","42LU","2050","NE","706376","5136019","2013-03-12","08:00",126,282.839007935714,356.377149999
"2013-03-13 00:00:00","2013-03-13 00:00:00_12FO","12FO","1360","NW","671070","5087375","2013-03-13","00:00",60,403.333333333333,242
"2013-03-13 07:15:00","2013-03-13 07:15:00_14PO","14PO","1385","NW","706857","5144945","2013-03-13","07:15",45,333.561290324444,150.102580646
"2013-03-13 07:45:00","2013-03-13 07:45:00_26SP","26SP","1980","SW","714927","5140531","2013-03-13","07:45",101,254.723683410891,257.270920245
"2013-03-13 08:00:00","2013-03-13 08:00:00_15TR","15TR","1550","W ","630778","5077835","2013-03-13","08:00",70,282.205047388571,197.543533172
"2013-03-13 08:30:00","2013-03-13 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2013-03-13","08:30",92,308.135385896739,283.484555025
"2013-03-13 08:45:00","2013-03-13 08:45:00_22CI","22CI","2145","NE","712858","5147444","2013-03-13","08:45",120,328.868200408333,394.64184049
"2013-03-13 08:55:00","2013-03-13 08:55:00_11AN","11AN","1047","NE","654463","5115044","2013-03-13","08:55",15,329.8342029,49.475130435
"2013-03-13 09:00:00","2013-03-13 09:00:00_19PF","19PF","1170","SE","669131","5069560","2013-03-13","09:00",68,377.587760911765,256.75967742
"2013-03-13 09:00:00","2013-03-13 09:00:00_29FL","29FL","1890","E ","642242","5127946","2013-03-13","09:00",123,297.724976537398,366.201721141
"2013-03-13 09:00:00","2013-03-13 09:00:00_30PN","30PN","2735","NE","621741","5120602","2013-03-13","09:00",264,323.286562796591,853.476525783
"2013-03-13 10:30:00","2013-03-13 10:30:00_3PIN","3PIN","1885","W ","639889","5114784","2013-03-13","10:30",137,290.966193375912,398.623684925
"2013-03-13 12:00:00","2013-03-13 12:00:00_25TO","25TO","1880","S ","623059","5124460","2013-03-13","12:00",120,330.533661161667,396.640393394
"2013-03-14 00:00:00","2013-03-14 00:00:00_0","0","NULL","\ ","NULL","NULL","2013-03-14","00:00",163,303.165644171166,494.159999999
"2013-03-14 08:30:00","2013-03-14 08:30:00_16PT","16PT","1608","S ","705786","5110460","2013-03-14","08:30",85,358.705882352941,304.9
"2013-03-20 00:00:00","2013-03-20 00:00:00_12FO","12FO","1360","NW","671070","5087375","2013-03-20","00:00",100,270.23787826,270.23787826
"2013-03-20 00:00:00","2013-03-20 00:00:00_24NO","24NO","1020","S ","719299","5113380","2013-03-20","00:00",30,199.060082306667,59.718024692
"2013-03-20 07:40:00","2013-03-20 07:40:00_26SP","26SP","1980","SW","714927","5140531","2013-03-20","07:40",136,281.679411764706,383.084
"2013-03-20 07:45:00","2013-03-20 07:45:00_10PM","10PM","1760","SE","695429","5135226","2013-03-20","07:45",90,316.444444444444,284.8
"2013-03-20 08:00:00","2013-03-20 08:00:00_25TO","25TO","1880","S ","623059","5124460","2013-03-20","08:00",165,246.909090909091,407.4
"2013-03-20 08:15:00","2013-03-20 08:15:00_15TR","15TR","1550","W ","630778","5077835","2013-03-20","08:15",112,244.287766830357,273.60229885
"2013-03-20 08:15:00","2013-03-20 08:15:00_2RAB","2RAB","1335","S ","638591","5141136","2013-03-20","08:15",33,207.846889951515,68.589473684
"2013-03-20 08:50:00","2013-03-20 08:50:00_1PEI","1PEI","1985","SE","627885","5136546","2013-03-20","08:50",120,222.1670504675,266.600460561
"2013-03-20 08:50:00","2013-03-20 08:50:00_22CI","22CI","2145","NE","712858","5147444","2013-03-20","08:50",160,198.07894736625,316.926315786
"2013-03-20 09:00:00","2013-03-20 09:00:00_13PR","13PR","1675","SW","698219","5135084","2013-03-20","09:00",97,176.288659793814,171
"2013-03-20 09:00:00","2013-03-20 09:00:00_16PT","16PT","1608","S ","705786","5110460","2013-03-20","09:00",110,319.212121210909,351.133333332
"2013-03-20 09:00:00","2013-03-20 09:00:00_18SB","18SB","1600","SW","715519","5120132","2013-03-20","09:00",105,273.437414964762,287.109285713
"2013-03-20 09:00:00","2013-03-20 09:00:00_24NO","24NO","1020","S ","719299","5113380","2013-03-20","09:00",30,199.060082306667,59.718024692
"2013-03-20 09:00:00","2013-03-20 09:00:00_29FL","29FL","1890","E ","642242","5127946","2013-03-20","09:00",175,245.185161947429,429.074033408
"2013-03-20 09:00:00","2013-03-20 09:00:00_30PN","30PN","2735","NE","621741","5120602","2013-03-20","09:00",309,193.932679747573,599.25198042
"2013-03-20 10:00:00","2013-03-20 10:00:00_3PIN","3PIN","1885","W ","639889","5114784","2013-03-20","10:00",170,256.520581041765,436.084987771
"2013-03-20 10:20:00","2013-03-20 10:20:00_19PF","19PF","1170","SE","669131","5069560","2013-03-20","10:20",107,309.024271166355,330.655970148
"2013-03-20 10:45:00","2013-03-20 10:45:00_14PO","14PO","1385","NW","706857","5144945","2013-03-20","10:45",73,244.657534246575,178.6
"2013-03-21 10:35:00","2013-03-21 10:35:00_43BU","43BU","2060","SW","709265","5145471","2013-03-21","10:35",113,246.028345223894,278.012030103
"2013-03-22 10:00:00","2013-03-22 10:00:00_20BA","20BA","1320","SW","689890","5113367","2013-03-22","10:00",103,299.349824504854,308.33031924
"2013-03-22 16:00:00","2013-03-22 16:00:00_0","0","NULL","\ ","NULL","NULL","2013-03-22","16:00",97,640.420971262887,621.208342125
"2013-03-23 13:30:00","2013-03-23 13:30:00_35VC","35VC","1880","SE","712817","5126802","2013-03-23","13:30",155,290.088912983871,449.637815125
"2013-03-25 10:10:00","2013-03-25 10:10:00_0","0","NULL","\ ","NULL","NULL","2013-03-25","10:10",82,207.587742957317,170.221949225
"2013-03-26 10:00:00","2013-03-26 10:00:00_3PIN","3PIN","1885","W ","639889","5114784","2013-03-26","10:00",175,271.996593731429,475.99403903
"2013-03-27 00:00:00","2013-03-27 00:00:00_12FO","12FO","1360","NW","671070","5087375","2013-03-27","00:00",99,284.875739092929,282.026981702
"2013-03-27 00:00:00","2013-03-27 00:00:00_14PO","14PO","1385","NW","706857","5144945","2013-03-27","00:00",61,302.432263901639,184.48368098
"2013-03-27 08:00:00","2013-03-27 08:00:00_26SP","26SP","1980","SW","714927","5140531","2013-03-27","08:00",139,267.368490907914,371.642202362
"2013-03-27 08:15:00","2013-03-27 08:15:00_15TR","15TR","1550","W ","630778","5077835","2013-03-27","08:15",115,295.37338039913,339.679387459
"2013-03-27 08:30:00","2013-03-27 08:30:00_10PM","10PM","1760","SE","695429","5135226","2013-03-27","08:30",88,331.363636363636,291.6
"2013-03-27 08:30:00","2013-03-27 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2013-03-27","08:30",110,263.272727272727,289.6
"2013-03-27 09:00:00","2013-03-27 09:00:00_22CI","22CI","2145","NE","712858","5147444","2013-03-27","09:00",164,259.103784159756,424.930206022
"2013-03-27 09:00:00","2013-03-27 09:00:00_29FL","29FL","1890","E ","642242","5127946","2013-03-27","09:00",161,269.718917375155,434.247456974
"2013-03-27 09:00:00","2013-03-27 09:00:00_30PN","30PN","2735","NE","621741","5120602","2013-03-27","09:00",303,230.995571161716,699.91658062
"2013-03-27 09:30:00","2013-03-27 09:30:00_19PF","19PF","1170","SE","669131","5069560","2013-03-27","09:30",110,380.727272727273,418.8
"2013-03-27 09:35:00","2013-03-27 09:35:00_13PR","13PR","1675","SW","698219","5135084","2013-03-27","09:35",90,73.3333333333333,66
"2013-03-27 11:00:00","2013-03-27 11:00:00_25TO","25TO","1880","S ","623059","5124460","2013-03-27","11:00",150,288,432
"2013-03-28 08:15:00","2013-03-28 08:15:00_16PT","16PT","1608","S ","705786","5110460","2013-03-28","08:15",107,312.431094929907,334.301271575
"2013-03-28 10:00:00","2013-03-28 10:00:00_0","0","NULL","\ ","NULL","NULL","2013-03-28","10:00",195,552.60259916359,1077.575068369
"2013-04-03 07:50:00","2013-04-03 07:50:00_26SP","26SP","1980","SW","714927","5140531","2013-04-03","07:50",134,342.240731825373,458.602580646
"2013-04-03 08:20:00","2013-04-03 08:20:00_10PM","10PM","1760","SE","695429","5135226","2013-04-03","08:20",96,393.958333333333,378.2
"2013-04-03 08:30:00","2013-04-03 08:30:00_15TR","15TR","1550","W ","630778","5077835","2013-04-03","08:30",118,315.292925569492,372.045652172
"2013-04-03 08:30:00","2013-04-03 08:30:00_19PF","19PF","1170","SE","669131","5069560","2013-04-03","08:30",110,378.545454545455,416.4
"2013-04-03 08:40:00","2013-04-03 08:40:00_14PO","14PO","1385","NW","706857","5144945","2013-04-03","08:40",62,353.387096774194,219.1
"2013-04-03 09:00:00","2013-04-03 09:00:00_29FL","29FL","1890","E ","642242","5127946","2013-04-03","09:00",176,277.608065473864,488.590195234
"2013-04-03 09:00:00","2013-04-03 09:00:00_30PN","30PN","2735","NE","621741","5120602","2013-04-03","09:00",295,272.972119934576,805.267753807
"2013-04-03 09:10:00","2013-04-03 09:10:00_0","0","NULL","\ ","NULL","NULL","2013-04-03","09:10",99,366.338280766667,362.674897959
"2013-04-03 09:30:00","2013-04-03 09:30:00_13PR","13PR","1675","SW","698219","5135084","2013-04-03","09:30",99,313.535353535354,310.4
"2013-04-03 10:30:00","2013-04-03 10:30:00_3PIN","3PIN","1885","W ","639889","5114784","2013-04-03","10:30",198,276.501775647475,547.473515782
"2013-04-03 11:00:00","2013-04-03 11:00:00_25TO","25TO","1880","S ","623059","5124460","2013-04-03","11:00",155,363.870967741935,564
"2013-04-04 08:30:00","2013-04-04 08:30:00_16PT","16PT","1608","S ","705786","5110460","2013-04-04","08:30",100,392.2,392.2
"2013-04-10 00:00:00","2013-04-10 00:00:00_12FO","12FO","1360","NW","671070","5087375","2013-04-10","00:00",80,364.18682476875,291.349459815
"2013-04-10 07:40:00","2013-04-10 07:40:00_25TO","25TO","1880","S ","623059","5124460","2013-04-10","07:40",135,323.478025662963,436.695334645
"2013-04-10 07:45:00","2013-04-10 07:45:00_26SP","26SP","1980","SW","714927","5140531","2013-04-10","07:45",128,352.164461785156,450.770511085
"2013-04-10 08:00:00","2013-04-10 08:00:00_5PSV","5PSV","1320","SE","648525","5071709","2013-04-10","08:00",62,384.130708762903,238.161039433
"2013-04-10 08:20:00","2013-04-10 08:20:00_14PO","14PO","1385","NW","706857","5144945","2013-04-10","08:20",53,376.603773584906,199.6
"2013-04-10 08:30:00","2013-04-10 08:30:00_15TR","15TR","1550","W ","630778","5077835","2013-04-10","08:30",110,380.843513096364,418.927864406
"2013-04-10 08:45:00","2013-04-10 08:45:00_0","0","NULL","\ ","NULL","NULL","2013-04-10","08:45",230,311.956344276522,717.499591836
"2013-04-10 09:00:00","2013-04-10 09:00:00_19PF","19PF","1170","SE","669131","5069560","2013-04-10","09:00",95,437.383878478947,415.514684555
"2013-04-10 09:00:00","2013-04-10 09:00:00_29FL","29FL","1890","E ","642242","5127946","2013-04-10","09:00",164,270.606045471951,443.793914574
"2013-04-10 09:00:00","2013-04-10 09:00:00_30PN","30PN","2735","NE","621741","5120602","2013-04-10","09:00",301,276.317881759136,831.716824095
"2013-04-10 09:20:00","2013-04-10 09:20:00_18SB","18SB","1600","SW","715519","5120132","2013-04-10","09:20",100,252.075213673,252.075213673
"2013-04-10 09:30:00","2013-04-10 09:30:00_10PM","10PM","1760","SE","695429","5135226","2013-04-10","09:30",87,356.382312572414,310.052611938
"2013-04-11 08:45:00","2013-04-11 08:45:00_16PT","16PT","1608","S ","705786","5110460","2013-04-11","08:45",90,370.382995166667,333.34469565
"2013-04-12 10:00:00","2013-04-12 10:00:00_0","0","NULL","\ ","NULL","NULL","2013-04-12","10:00",190,275.666551217368,523.766447313
